hq,ssoid,srvid,phone,BillAmount,instance
Alwar,849,1214,9078739887,1062.622124423245,1
Alwar,180,1220,7876792666,618.05390674251,1
Alwar,891,1222,7680871252,1591.321618659157,1
Alwar,605,1216,9305520496,1273.7943343059771,1
Alwar,327,1216,9989236625,1332.1544445918346,1
Alwar,64,1220,8193994698,980.4360032014614,1
Alwar,524,1220,9062355921,1643.0164316439957,1
Alwar,180,1220,8152126303,708.4343684908711,1
Alwar,681,1907,7269235614,300.26141550323996,1
Alwar,53,1220,7535784467,494.0467986161098,1
Alwar,12,1907,8242509411,1352.001490348766,1
Alwar,319,1216,7183723794,1089.50438984507,1
Alwar,880,1220,8382428773,164.55354892678952,1
Alwar,519,1220,8789589453,1123.025679851604,1
Alwar,433,1214,9518146987,960.2303869193805,1
Alwar,491,1219,8717048902,206.48912125945012,1
Alwar,991,1216,8157152098,1104.790058233294,1
Alwar,132,1220,9356886130,1119.7776320825035,1
Alwar,115,1907,8998372396,28.525751166332082,1
Alwar,180,1216,8149948512,1590.790641459261,1
Alwar,752,1220,9764754551,484.38704401674147,1
Alwar,181,1907,8653025348,1680.3960774639725,1
Alwar,180,1222,9775121737,94.87100403356348,1
Alwar,507,1907,8522420373,1175.486078456328,1
Alwar,596,1220,8838195632,680.2542881411241,1
Alwar,932,1907,8383285735,1645.9477655913315,1
Alwar,10,1216,7212282651,1515.3461879316499,1
Alwar,752,1214,7349263166,551.529928458728,1
Alwar,849,1216,9110444580,1658.422499286012,1
Alwar,872,1907,9752243738,1600.7178170794305,1
Alwar,328,1216,9598372848,1596.728224674157,1
Alwar,728,1220,9409573403,1374.7385540646148,1
Alwar,173,1214,8732970220,861.9863431815318,1
Alwar,586,1222,7286510050,1729.2673595307501,1
Alwar,437,1219,9384389033,1180.313006676012,1
Alwar,181,1214,9566989525,191.07135983781166,1
Alwar,491,1907,7876792666,253.61678015960553,1
Alwar,888,1220,7245873443,552.5472664740676,1
Alwar,7,1907,8242586871,101.86475815538795,1
Alwar,681,1216,8939936786,228.49538216254575,1
Alwar,173,1214,9011891765,1326.8483606437303,1
Alwar,305,1219,9384389033,1185.865786008719,1
Alwar,801,1219,7875338174,1398.7157844142578,1
Alwar,325,1222,7802025297,700.5131850086517,1
Alwar,323,1214,9531089906,1658.7137612553624,1
Alwar,891,1214,7396291155,297.64941579854366,1
Alwar,12,1219,8808353007,658.1747927990612,1
Alwar,731,1220,7927835532,881.4829650922378,1
Alwar,791,1216,9170278920,21.155605728086616,1
Alwar,789,1214,7431449301,1856.4137148666348,1
Alwar,137,1907,8118035632,1064.890158919261,1
Alwar,271,1907,9396902984,1144.1026848522258,1
Alwar,10,1214,8258268785,1186.3785264107387,1
Alwar,729,1216,9164381963,1084.6636491771499,1
Alwar,552,1214,8190382243,620.3139349299621,1
Alwar,977,1222,8409619078,45.593048449253345,1
Alwar,608,1907,9078739887,1690.5281124022183,1
Alwar,441,1214,8939936786,594.3736298906427,1
Alwar,305,1216,8522614391,1846.852019107932,1
Alwar,729,1216,9826225000,741.9448821896506,1
Alwar,17,1220,9065840502,624.4945260543649,1
Alwar,319,1220,9764754551,685.8815304038031,1
Alwar,213,1222,8506243367,1041.3807397249823,1
Alwar,180,1907,8108857380,272.6917866164238,1
Alwar,657,1216,8506243367,1615.48976829917,1
Alwar,995,1214,7620514691,1552.2941945599289,1
Alwar,281,1214,9914924360,459.306519750894,1
Alwar,586,1214,8199541180,873.5860800931666,1
Alwar,64,1907,9291782533,137.0821823096044,1
Alwar,115,1907,7183723794,1858.2726888749105,1
Alwar,586,1214,8536800369,660.7786294961696,1
Alwar,891,1214,7412237027,1630.5227400009323,1
Alwar,117,1219,7865013718,1898.9466110681649,1
Alwar,670,1219,8628025071,1421.4101251434372,1
Alwar,728,1214,8896937797,627.3366177270876,1
Alwar,18,1214,9951968410,136.88537739465312,1
Alwar,115,1219,7630798018,465.16712637546755,1
Alwar,325,1216,8324191144,420.02035161135746,1
Alwar,728,1222,7133297097,507.45396097793156,1
Alwar,18,1219,7179627862,1493.2853516623588,1
Alwar,64,1220,7614079019,1403.6322613821535,1
Alwar,369,1219,9713373567,1474.4170980437204,1
Alwar,880,1222,9078739887,586.2497811957256,1
Alwar,402,1220,7431449301,676.3997158010401,1
Alwar,789,1216,9284724647,1252.8648422212882,1
Alwar,22,1220,7306619750,169.28761652698103,1
Alwar,180,1219,9975882801,964.6099885000878,1
Alwar,731,1216,7865013718,999.6368835793671,1
Alwar,564,1214,8789589453,1290.0755517522791,1
Alwar,115,1216,9743707367,1316.145540803538,1
Alwar,176,1220,9798109085,573.2198267967125,1
Alwar,323,1214,9517967777,531.4933139305805,1
Alwar,328,1216,8603615746,1068.1119889438714,1
Alwar,319,1216,9381708988,1907.666290795311,1
Alwar,991,1214,7406967169,1383.9693310526816,1
Alwar,259,1220,8512661656,1866.9175533291368,1
Alwar,605,1220,7200391566,1327.2546697457688,1
Alwar,991,1220,8130931722,1469.1996078926932,1
Alwar,17,1219,7233974778,1227.6580656216115,1
Alwar,991,1907,8457534376,1164.0922655167014,1
Alwar,791,1220,7147693446,405.94351334501675,1
Alwar,601,1907,8269272150,1671.8939838940894,1
Alwar,273,1214,7046173947,1061.171505385797,1
Alwar,891,1222,7847571288,945.3828516422427,1
Alwar,637,1907,7698054184,1442.0799535190115,1
Alwar,524,1219,8001905984,675.7904696229442,1
Alwar,983,1214,9789238657,0.2798803846674847,1
Alwar,977,1219,8870393011,773.0286025469675,1
Alwar,932,1907,8269272150,274.81543462120067,1
Alwar,999,1216,9202408408,129.35467471888714,1
Alwar,983,1214,7904829670,267.7408626527522,1
Alwar,801,1219,9112637812,55.78773673940693,1
Alwar,18,1222,7904829670,1037.3839316788162,1
Alwar,64,1219,9595998302,757.6314839355941,1
Alwar,657,1222,7098511985,1425.0258612584473,1
Alwar,441,1216,8203781552,1397.4168614444325,1
Alwar,872,1216,7332607135,620.2268268945865,1
Alwar,369,1222,7564406847,1189.5269950779684,1
Alwar,552,1214,7032175712,1438.5324480341678,1
Alwar,176,1907,9563009134,780.98479286268,1
Alwar,99,1222,9930837208,1641.977724585688,1
Alwar,524,1216,7161368696,1081.5906048296754,1
Alwar,325,1220,9211009347,1300.6156799403366,1
Alwar,328,1214,7853578698,736.9970811214657,1
Alwar,176,1222,7025759301,1818.1246153360921,1
Alwar,273,1216,8828128955,1290.329445416154,1
Alwar,305,1220,7025759301,1687.9121333340258,1
Alwar,7,1222,8152126303,1670.6295896918573,1
Alwar,181,1907,9724060913,1158.752549622995,1
Alwar,820,1216,8601241303,1132.6330884943354,1
Alwar,902,1219,8985327892,1521.516569568154,1
Alwar,902,1214,8913802830,624.5626419325456,1
Alwar,657,1219,8696383236,1285.1648048416334,1
Alwar,325,1907,7817541095,298.6205080396194,1
Alwar,995,1907,9928019066,1624.7681019107754,1
Alwar,891,1907,9425999547,1804.8223791698385,1
Alwar,275,1222,9510111400,613.3891541433296,1
Alwar,872,1214,7713263327,845.25537903733,1
Alwar,20,1219,9396201164,885.1848657324977,1
Alwar,64,1216,7818481015,1917.092453330286,1
Alwar,213,1220,9112637812,1371.0554266147892,1
Alwar,830,1214,8307399435,1889.9107906730626,1
Alwar,586,1222,8816409797,314.5719122599977,1
Alwar,789,1222,7947645220,1156.9204904557557,1
Alwar,891,1216,8165344495,1745.6345445594511,1
Alwar,564,1214,8034501703,376.08148750969895,1
Alwar,101,1222,7914023477,1419.7676522914594,1
Alwar,802,1214,9805618046,1799.9756011816112,1
Alwar,323,1907,7195766140,1893.7162484658859,1
Alwar,22,1216,8208549639,1243.609222100193,1
Alwar,22,1214,7264724106,1661.659395494295,1
Alwar,325,1220,8037082603,501.40346652968253,1
Alwar,657,1214,9732369533,1620.1033680812945,1
Alwar,847,1214,7114211063,1032.593915353273,1
Alwar,802,1222,7220110448,1402.2423890296004,1
Alwar,605,1907,7520025818,679.0919938556253,1
Alwar,305,1907,9616106263,1359.7164682204889,1
Alwar,80,1216,7073210320,301.15403595305486,1
Alwar,596,1219,7630798018,1284.329812339484,1
Alwar,584,1216,7847571288,337.2155740033293,1
Alwar,319,1216,7197083382,843.1493901274553,1
Alwar,117,1220,7951517595,1740.9728731991756,1
Alwar,17,1222,7858876372,720.1547397947419,1
Alwar,932,1219,7860724506,1769.7659211950956,1
Alwar,444,1222,9435033816,987.9515338587336,1
Alwar,64,1214,7197083382,1748.8564752809468,1
Alwar,849,1220,8628025071,1199.8032246281996,1
Alwar,281,1222,8017820394,672.5987739796236,1
Alwar,584,1220,7286510050,69.96474309865005,1
Alwar,399,1222,8298101864,77.84688438767158,1
Alwar,794,1219,8409619078,39.35402882685992,1
Alwar,891,1219,8155942600,1693.026565126007,1
Alwar,437,1219,9071479564,164.26281854678777,1
Alwar,319,1907,8393433146,81.27304488037007,1
Alwar,437,1220,7794499576,1679.6218987228874,1
Alwar,552,1219,8382428773,1719.8417080180388,1
Alwar,657,1214,9903475831,78.95373706008712,1
Alwar,759,1220,8089520872,36.058900683442744,1
Alwar,10,1216,8034501703,804.2325916621763,1
Alwar,323,1214,9646802090,1214.0904289734997,1
Alwar,586,1220,9142248807,50.21333221328838,1
Alwar,90,1907,7172256814,1034.298657243512,1
Alwar,17,1222,7970885261,964.9991498440103,1
Alwar,802,1214,7098511985,1769.7237819121851,1
Alwar,605,1214,9358405253,996.781543370806,1
Alwar,17,1907,9733524098,7.407712149958314,1
Alwar,64,1220,7245873443,813.9172199159558,1
Alwar,891,1220,8140692195,208.32985529616082,1
Alwar,181,1222,7114211063,1799.3048491197394,1
Alwar,20,1214,8804951276,699.3158742422701,1
Alwar,132,1219,8537356981,1042.2877881123222,1
Alwar,319,1907,8512661656,267.2168842200873,1
Alwar,794,1216,9725753815,479.0534908259194,1
Alwar,977,1216,8291346893,1172.7269042725436,1
Alwar,10,1216,8089363490,968.4206898925676,1
Alwar,599,1216,9207250127,466.88668019721666,1
Alwar,180,1220,8752461656,537.8122182907273,1
Alwar,940,1216,8833160242,811.4253332356534,1
Alwar,10,1216,7406967169,1316.5278238647497,1
Alwar,12,1907,9566989525,798.2047608838157,1
Banswara,676,1216,9789238657,187.3634132133563,1
Banswara,117,1907,9805618046,460.71150853171764,1
Banswara,991,1214,9164381963,1003.5477183582507,1
Banswara,564,1220,8091143397,478.72278541192065,1
Banswara,578,1214,7220110448,523.1406555448222,1
Banswara,676,1216,7425301638,215.5969232182756,1
Banswara,830,1216,8674677010,226.43215225870333,1
Banswara,503,1216,8242586871,588.6752686172157,1
Banswara,259,1222,8512661656,1185.8884421835928,1
Banswara,902,1219,7332607135,841.1395625476699,1
Banswara,759,1907,7847181245,240.07054368683018,1
Banswara,137,1216,7876792666,1221.4225452665082,1
Banswara,552,1220,9764151838,918.8067761748682,1
Banswara,213,1907,9997308005,963.8716364900343,1
Banswara,444,1222,8312466453,621.9666009088802,1
Banswara,187,1220,8838195632,915.7078378469721,1
Banswara,670,1907,8804951276,782.3758077150393,1
Banswara,433,1219,9439399038,333.29279111595014,1
Banswara,323,1214,7349263166,186.34464739916405,1
Banswara,64,1222,9377763368,279.94757743988123,1
Banswara,181,1214,7783700152,644.4071968703315,1
Banswara,752,1214,7096197705,1138.0526058009045,1
Banswara,369,1222,8046504425,605.982399469347,1
Banswara,64,1219,8089520872,604.91159434527,1
Banswara,323,1907,9110444580,1048.7243883463948,1
Banswara,891,1216,8258268785,907.3460552885446,1
Banswara,259,1220,8133784775,485.52001901653523,1
Banswara,433,1220,9211009347,802.769514459858,1
Banswara,132,1907,9152268157,982.3551219956615,1
Banswara,176,1214,8770572546,315.26901845823033,1
Banswara,305,1214,9510105819,121.48186293194303,1
Banswara,524,1216,7620514691,1122.4529566926856,1
Banswara,794,1907,9152268157,311.4441475007741,1
Banswara,584,1216,8797263907,734.4458248685258,1
Banswara,325,1220,8203781552,1131.431625198755,1
Banswara,187,1216,9065840502,639.1488266214651,1
Banswara,305,1222,7826471099,41.65822906607532,1
Banswara,891,1216,8945242449,720.4228663460163,1
Banswara,676,1907,7163615806,310.7513897165718,1
Banswara,507,1216,9340844710,396.348327530574,1
Banswara,584,1220,8427200456,68.65040450333659,1
Banswara,586,1222,8508941741,400.86223094773754,1
Banswara,327,1216,7927835532,690.4230586226912,1
Banswara,99,1220,9566989525,246.006620727047,1
Banswara,273,1216,7943944682,179.54759369224288,1
Banswara,519,1216,9732369533,677.0988328265668,1
Banswara,830,1214,7853578698,1044.6836243801497,1
Banswara,64,1220,8476485097,400.82152541420743,1
Banswara,731,1214,7817541095,1056.190150486289,1
Banswara,213,1222,9284724647,1017.559903872804,1
Banswara,17,1214,7039686295,466.5428170148869,1
Banswara,281,1220,7133297097,666.2003571261788,1
Banswara,830,1214,9535703300,295.3587496629944,1
Banswara,80,1222,8873966275,709.8333642638464,1
Banswara,328,1214,9022480462,1171.3650917015618,1
Banswara,599,1220,7197083382,188.1636100111951,1
Banswara,173,1219,9789238657,603.4533876705774,1
Banswara,849,1216,7823186781,654.0865151676775,1
Banswara,983,1219,8203781552,134.38829184908047,1
Banswara,872,1220,9384389033,612.8653410770316,1
Banswara,599,1219,7348234149,714.9024583815838,1
Banswara,599,1222,8427200456,964.2879212486434,1
Banswara,888,1907,9850942732,991.0946774575955,1
Banswara,932,1216,7411770367,172.979651118893,1
Banswara,731,1907,7096197705,1159.2515827825187,1
Banswara,759,1219,9528943263,747.5146831934629,1
Banswara,676,1220,8495528163,970.3785888478882,1
Banswara,101,1220,8395214399,1155.1990523872657,1
Banswara,18,1214,8808353007,953.2519611370058,1
Banswara,12,1214,7465248155,138.17146611605816,1
Banswara,888,1222,8512661656,1214.9199198343858,1
Banswara,22,1907,7904829670,601.3326626494896,1
Banswara,444,1222,8046504425,809.5907241061369,1
Banswara,7,1907,7034496293,609.7054096200787,1
Banswara,564,1220,7970885261,1146.4360850997502,1
Banswara,657,1222,9651347189,509.84841062605636,1
Banswara,583,1220,9659955290,694.563998213586,1
Banswara,891,1907,9292810782,754.8729003571126,1
Banswara,259,1220,9732982981,1018.2965527275946,1
Banswara,524,1907,7860724506,1135.2169309284106,1
Banswara,635,1214,9311624349,779.6156164303532,1
Banswara,176,1214,7927835532,512.8083021034228,1
Banswara,802,1907,9930837208,405.7635640000744,1
Banswara,802,1219,9616002011,318.20597391254444,1
Banswara,323,1222,8658538440,256.88783985191384,1
Banswara,80,1214,9291782533,1089.1038784425816,1
Banswara,888,1216,7824725263,217.78787871292332,1
Banswara,977,1907,8130931722,357.6322937056486,1
Banswara,729,1222,9563009134,559.5005351402596,1
Banswara,872,1907,7439451153,896.7913255663128,1
Banswara,202,1907,8395214399,1267.5155131589602,1
Banswara,319,1222,8091143397,130.89323129978104,1
Banswara,275,1907,9071479564,1193.9467115584534,1
Banswara,728,1214,8779799907,1134.557797703244,1
Banswara,932,1220,8537356981,805.1715262168319,1
Banswara,369,1214,7073210320,156.56602172058567,1
Banswara,794,1219,8610773637,480.4466405128282,1
Banswara,902,1220,8522614391,48.211495016932346,1
Banswara,181,1907,7264724106,290.07490813168744,1
Banswara,132,1907,7818481015,369.0368139860386,1
Banswara,101,1907,9486345242,335.73156524089705,1
Banswara,275,1907,7875338174,861.3314404755349,1
Banswara,608,1222,9661261671,249.35258722194246,1
Banswara,325,1220,9764754551,828.0970869998621,1
Banswara,891,1220,8495528163,533.1241811487555,1
Banswara,507,1220,9396201164,73.39054674892297,1
Banswara,64,1216,8017820394,322.29041412146574,1
Banswara,328,1222,9629845726,18.602833319284258,1
Banswara,328,1219,9384389033,774.706252908391,1
Banswara,402,1907,8896937797,718.6235416832307,1
Banswara,802,1220,8164887267,180.91016174295123,1
Banswara,849,1222,7580739523,833.218303622627,1
Banswara,552,1216,8298101864,12.14923334756289,1
Banswara,323,1222,8379051902,158.81384205039558,1
Banswara,187,1907,9396201164,685.810135604146,1
Banswara,259,1220,8395214399,718.8172727244213,1
Banswara,902,1907,8637704575,70.46919151785498,1
Banswara,731,1222,9273681381,1076.3673136263353,1
Banswara,601,1219,8658036382,35.31410324902432,1
Banswara,433,1222,7332607135,565.5136329387943,1
Banswara,583,1220,9932901570,217.68077264970927,1
Banswara,22,1220,7336285650,1055.678774770836,1
Banswara,12,1216,7904829670,480.638601931731,1
Banswara,327,1907,8603026947,994.3514246601889,1
Banswara,259,1219,8833160242,429.4495416056872,1
Banswara,328,1219,8258268785,500.8301911808313,1
Banswara,657,1219,7801586469,1133.591897191974,1
Banswara,402,1216,8998372396,262.39910433502916,1
Banswara,64,1222,9646802090,459.35538485737726,1
Banswara,983,1220,7894414335,1264.0425113569104,1
Banswara,791,1216,7265644775,350.3066748520111,1
Banswara,524,1219,7179627862,425.4794567411721,1
Banswara,872,1222,9435033816,765.9607335583044,1
Banswara,891,1907,7669345844,777.5919038237942,1
Banswara,596,1222,8945242449,669.122364281206,1
Banswara,20,1219,9595998302,823.5379069144362,1
Banswara,7,1220,7523457405,524.6901226395989,1
Banswara,132,1222,9733524098,350.9234457713884,1
Banswara,583,1219,7094485665,368.70088749182185,1
Banswara,676,1214,8444216918,445.6428207724558,1
Banswara,80,1216,8508941741,369.1945802588307,1
Banswara,552,1907,8368005527,682.26169115681,1
Banswara,437,1214,8529051242,1046.7783486317076,1
Banswara,22,1219,7990719035,667.0511161693016,1
Banswara,20,1220,9273681381,243.93712101107957,1
Banswara,991,1222,8512661656,513.8266066190682,1
Banswara,491,1907,8269272150,156.13939324353865,1
Banswara,991,1907,8658538440,211.65747118688395,1
Banswara,728,1219,7678893222,920.937407085814,1
Banswara,202,1222,9098341313,1141.948209981502,1
Banswara,437,1220,8133784775,832.1372494492368,1
Banswara,991,1220,9955128702,2.7437134513236066,1
Banswara,995,1214,7970885261,456.1691066702386,1
Banswara,789,1214,8522614391,368.9056200216548,1
Banswara,635,1216,9816396830,1233.4281490970425,1
Banswara,305,1219,9185083072,266.3467109161055,1
Banswara,983,1220,8203781552,266.880526596692,1
Banswara,676,1220,8258268785,390.6100402317997,1
Banswara,995,1907,8516491818,1252.331115159915,1
Banswara,20,1216,8258268785,1052.3796214122233,1
Banswara,99,1220,9594328133,724.2753556159504,1
Banswara,977,1222,8515431274,158.8831585745723,1
Banswara,801,1907,9274948713,431.6916467767013,1
Banswara,369,1219,9743707367,289.2606430246867,1
Banswara,399,1214,8917796938,167.33749218430464,1
Banswara,173,1907,9409556125,186.47907476751496,1
Banswara,132,1216,7858876372,1159.6173372862522,1
Banswara,507,1214,9535703300,371.00528662170257,1
Banswara,325,1216,8167381280,259.02841694099186,1
Banswara,759,1219,9903475831,603.8154193808222,1
Banswara,578,1219,9211009347,183.7855193927994,1
Banswara,80,1214,8873966275,1087.4118685106905,1
Banswara,507,1219,9062355921,1230.7949025655469,1
Banswara,17,1219,7620514691,741.044597651086,1
Banswara,983,1216,7200391566,527.3526871907483,1
Banswara,305,1214,7557860598,854.6750612113532,1
Banswara,880,1907,7411770367,410.8358571244373,1
Banswara,132,1222,7174798550,419.50191605906923,1
Banswara,402,1219,9250446331,86.44112226030262,1
Banswara,752,1219,9025085705,831.9777056267513,1
Banswara,635,1219,9164381963,549.1860555218091,1
Banswara,637,1220,9401040911,1111.2394746648374,1
Banswara,101,1216,8011348999,429.1105490932167,1
Banswara,902,1907,9112637812,766.1053369262501,1
Banswara,18,1214,9098341313,728.5975039160757,1
Banswara,399,1907,8870393011,624.1632398401164,1
Banswara,213,1216,8696383236,975.546612447628,1
Banswara,789,1220,7659704880,132.0373694518202,1
Banswara,752,1222,9743707367,628.7049464792507,1
Banswara,729,1220,7825544610,359.67734388261437,1
Banswara,93,1222,8193994698,1043.4206791771715,1
Banswara,789,1907,8529051242,282.810111613053,1
Banswara,327,1219,7264724106,436.14128645741226,1
Banswara,759,1214,8777516275,83.53192409011206,1
Banswara,552,1214,9042171087,520.7458751687304,1
Banswara,64,1220,7348234149,636.6708172748944,1
Banswara,7,1222,9076531001,307.4669238260075,1
Banswara,64,1907,9510105819,998.2121387570808,1
Banswara,399,1220,8601241303,1050.5342320939926,1
Banswara,891,1220,9202408408,183.17164073781933,1
Banswara,187,1220,8945242449,206.94317560995526,1
Banswara,847,1907,8742407161,852.6410883770196,1
Banswara,759,1219,9847671636,309.11501679808856,1
Banswara,281,1216,9112363437,262.9873832865834,1
Banswara,794,1216,7654917206,263.79028023496016,1
Banswara,187,1907,8001905984,72.06792513866257,1
Banswara,991,1219,9789823681,1220.7406007449727,1
Banswara,676,1216,9356886130,822.041282571741,1
Banswara,670,1219,9396902984,837.6090701544016,1
Banswara,872,1219,8516491818,679.8807853299191,1
Banswara,180,1219,9112637812,506.20558198605465,1
Banswara,180,1222,9383169976,1157.1091947111147,1
Banswara,99,1222,7830611026,419.21032024864604,1
Banswara,273,1220,9291782533,603.8307784138199,1
Banswara,10,1222,7098511985,143.76057413510628,1
Banswara,441,1222,9146989938,90.86194094519769,1
Banswara,995,1216,7147693446,784.8034097848009,1
